timestamp,cash,equity,unrealized_pnl,open_positions,leverage_used,return,peak,drawdown,drawdown_id,year,month
2025-03-31 19:03:10.814862,10000.0,10000.0,0,0,0.0,,10000.0,0.0,1,2025,3
