position_id,symbol,direction,quantity,entry_price,entry_time,exit_price,exit_time,is_open,pnl,realized_pnl,unrealized_pnl,exit_reason,stop_loss,take_profit,order_id
GBPUSD_20240102004000_LONG,GBPUSD,LONG,1.0,1.27225,2024-01-02 00:40:00,1.27258,2024-01-02 00:50:00,False,0.00032999999999994145,0.00032999999999994145,0.0,TRADE,,,
GBPUSD_20240102011000_LONG,GBPUSD,LONG,1.0,1.27256,2024-01-02 01:10:00,1.27292,2024-01-02 01:15:00,False,0.000360000000000138,0.000360000000000138,0.0,TRADE,,,
GBPUSD_20240102021500_LONG,GBPUSD,LONG,1.0,1.27236,2024-01-02 02:15:00,1.27168,2024-01-02 02:35:00,False,-0.0006800000000000139,-0.0006800000000000139,0.0,TRADE,,,
GBPUSD_20240102033500_LONG,GBPUSD,LONG,1.0,1.27158,2024-01-02 03:35:00,1.27188,2024-01-02 03:45:00,False,0.00029999999999996696,0.00029999999999996696,0.0,TRADE,,,
GBPUSD_20240102040500_LONG,GBPUSD,LONG,1.0,1.27157,2024-01-02 04:05:00,1.27158,2024-01-02 04:10:00,False,9.999999999843467e-06,9.999999999843467e-06,0.0,TRADE,,,
GBPUSD_20240102043000_LONG,GBPUSD,LONG,1.0,1.27141,2024-01-02 04:30:00,1.2713,2024-01-02 04:40:00,False,-0.00010999999999983245,-0.00010999999999983245,0.0,TRADE,,,
GBPUSD_20240102045000_LONG,GBPUSD,LONG,1.0,1.27113,2024-01-02 04:50:00,1.27143,2024-01-02 04:55:00,False,0.00029999999999996696,0.00029999999999996696,0.0,TRADE,,,
GBPUSD_20240102080500_LONG,GBPUSD,LONG,1.0,1.27543,2024-01-02 08:05:00,1.27577,2024-01-02 08:10:00,False,0.00034000000000000696,0.00034000000000000696,0.0,TRADE,,,
GBPUSD_20240102135000_LONG,GBPUSD,LONG,1.0,1.26259,2024-01-02 13:50:00,1.26303,2024-01-02 14:00:00,False,0.00043999999999999595,0.00043999999999999595,0.0,TRADE,,,
GBPUSD_20240102195500_LONG,GBPUSD,LONG,1.0,1.26201,2024-01-02 19:55:00,1.26246,2024-01-02 20:15:00,False,0.0004499999999998394,0.0004499999999998394,0.0,TRADE,,,
GBPUSD_20240102202500_LONG,GBPUSD,LONG,1.0,1.26208,2024-01-02 20:25:00,1.26226,2024-01-02 20:35:00,False,0.00017999999999984695,0.00017999999999984695,0.0,TRADE,,,
GBPUSD_20240102205500_LONG,GBPUSD,LONG,1.0,1.26179,2024-01-02 20:55:00,1.26207,2024-01-02 22:05:00,False,0.000280000000000058,0.000280000000000058,0.0,TRADE,,,
GBPUSD_20240102221000_LONG,GBPUSD,LONG,1.0,1.26204,2024-01-02 22:10:00,1.26206,2024-01-02 22:25:00,False,1.999999999990898e-05,1.999999999990898e-05,0.0,TRADE,,,
GBPUSD_20240102223000_LONG,GBPUSD,LONG,1.0,1.26204,2024-01-02 22:30:00,1.26195,2024-01-02 22:35:00,False,-9.000000000014552e-05,-9.000000000014552e-05,0.0,TRADE,,,
GBPUSD_20240102224000_LONG,GBPUSD,LONG,1.0,1.26185,2024-01-02 22:40:00,1.26235,2024-01-02 23:25:00,False,0.000500000000000167,0.000500000000000167,0.0,TRADE,,,
GBPUSD_20240102233000_LONG,GBPUSD,LONG,1.0,1.26222,2024-01-02 23:30:00,1.26215,2024-01-03 00:00:00,False,-6.999999999979245e-05,-6.999999999979245e-05,0.0,TRADE,,,
GBPUSD_20240103000500_LONG,GBPUSD,LONG,1.0,1.26235,2024-01-03 00:05:00,1.26286,2024-01-03 00:20:00,False,0.0005100000000000104,0.0005100000000000104,0.0,TRADE,,,
GBPUSD_20240103002500_LONG,GBPUSD,LONG,1.0,1.2629,2024-01-03 00:25:00,1.26304,2024-01-03 00:30:00,False,0.000140000000000029,0.000140000000000029,0.0,TRADE,,,
GBPUSD_20240103005500_LONG,GBPUSD,LONG,1.0,1.26311,2024-01-03 00:55:00,1.26286,2024-01-03 01:15:00,False,-0.00024999999999986144,-0.00024999999999986144,0.0,TRADE,,,
GBPUSD_20240103020500_LONG,GBPUSD,LONG,1.0,1.26293,2024-01-03 02:05:00,1.26296,2024-01-03 02:10:00,False,2.999999999997449e-05,2.999999999997449e-05,0.0,TRADE,,,
GBPUSD_20240103022000_LONG,GBPUSD,LONG,1.0,1.26287,2024-01-03 02:20:00,1.26287,2024-01-03 02:45:00,False,0.0,0.0,0.0,TRADE,,,
GBPUSD_20240103025000_LONG,GBPUSD,LONG,1.0,1.26287,2024-01-03 02:50:00,1.26293,2024-01-03 02:55:00,False,6.000000000017103e-05,6.000000000017103e-05,0.0,TRADE,,,
GBPUSD_20240103031000_LONG,GBPUSD,LONG,1.0,1.26301,2024-01-03 03:10:00,1.26357,2024-01-03 03:30:00,False,0.000560000000000116,0.000560000000000116,0.0,TRADE,,,
GBPUSD_20240103041500_LONG,GBPUSD,LONG,1.0,1.26387,2024-01-03 04:15:00,1.26415,2024-01-03 04:55:00,False,0.000280000000000058,0.000280000000000058,0.0,TRADE,,,
GBPUSD_20240103050000_LONG,GBPUSD,LONG,1.0,1.26398,2024-01-03 05:00:00,1.26391,2024-01-03 05:10:00,False,-7.00000000000145e-05,-7.00000000000145e-05,0.0,TRADE,,,
