timestamp,cash,equity,unrealized_pnl,open_positions,leverage_used,return,peak,drawdown,drawdown_id,year,month
2025-04-07 20:37:33.551670,10000.0,10000.0,0.0,0,0.0,,10000.0,0.0,1,2025,4
2024-01-08 00:00:00.000000,9998.72708836,10000.0,0.0,1,0.000127164,0.0,10000.0,0.0,2,2024,1
2025-04-07 20:37:33.620367,9998.72708836,9998.73003836,0.002949999999999786,1,0.00012718015139136365,-0.0001269961640000261,10000.0,-0.00012699616400004742,2,2025,4
2024-01-09 00:00:00.000000,10000.00040377,9998.73171377,0.0,0,0.0,1.6756227982916982e-07,10000.0,-0.000126828623000074,2,2024,1
2024-01-14 00:00:00.000000,9998.72471936,10000.00040377,0.0,1,0.00012744099485431496,0.00012688509266167713,10000.00040377,0.0,3,2024,1
2025-04-07 20:37:33.667138,9998.72471936,9998.72356936,-0.0011499999999999844,1,0.00012745726903634887,-0.0001276834358445722,10000.00040377,-0.0001276834358445706,3,2025,4
2024-01-15 00:00:00.000000,9999.996706099999,9998.721146099999,0.0,0,0.0,-2.423569352982824e-07,10000.00040377,-0.00012792576183486584,3,2024,1
2024-01-21 00:00:00.000000,9998.725756419999,9999.996706099999,0.0,1,0.0001269680418220033,0.000127572314635227,10000.00040377,-3.697669851901098e-07,3,2024,1
2025-04-07 20:37:33.722066,9998.725756419999,9998.726266419999,0.0005100000000000104,1,0.0001269841744007063,-0.00012704400984697717,10000.00040377,-0.00012741372985553416,3,2025,4
2025-04-07 20:37:33.731184,9998.725756419999,9998.72694642,0.0011900000000000244,1,0.000126984165764683,6.800866270140205e-08,10000.00040377,-0.00012734572985817862,3,2025,4
2024-01-23 00:00:00.000000,9999.99535555,9998.72686555,0.0,0,0.0,-8.088029690433984e-09,10000.00040377,-0.00012735381685791228,3,2024,1
2024-01-24 00:00:00.000000,9998.724656119999,9999.99535555,0.0,1,0.00012694305895806903,0.0001268651516395103,10000.00040377,-5.048219796557876e-07,3,2024,1
2025-04-07 20:37:33.750882,9998.724656119999,9998.72692612,0.0022699999999999942,1,0.00012695916283940375,-0.0001268430019115696,10000.00040377,-0.00012734775985809267,3,2025,4
2025-04-07 20:37:33.759985,9998.724656119999,9998.72584612,0.0011900000000000244,1,0.00012695917655274064,-1.0801375094349197e-07,10000.00040377,-0.00012745575985373213,3,2025,4
2025-04-07 20:37:33.769074,9998.724656119999,9998.72512612,0.00046999999999997044,1,0.00012695918569496687,-7.200917506722249e-08,10000.00040377,-0.0001275277598508251,3,2025,4
2025-04-07 20:37:33.778281,9998.724656119999,9998.72485612,0.00019999999999997797,1,0.00012695918912330204,-2.7003442593098725e-08,10000.00040377,-0.00012755475984978045,3,2025,4
2025-04-07 20:37:33.787774,9998.724656119999,9998.726636119998,0.0019799999999998708,1,0.0001269591665216884,1.7802270035893741e-07,10000.00040377,-0.00012737675985709864,3,2025,4
2025-04-07 20:37:33.797055,9998.724656119999,9998.725026119999,0.00036999999999998145,1,0.00012695918696472062,-1.6102050370836452e-07,10000.00040377,-0.0001275377598505325,3,2025,4
2024-01-31 00:00:00.000000,9999.99318632,9998.72412632,0.0,0,0.0,-8.99914736063323e-08,10000.00040377,-0.0001276277398468382,3,2024,1
2024-02-09 00:00:00.000000,9998.72994434,9999.99318632,0.0,1,0.00012619808598733748,0.00012692219366861046,10000.00040377,-7.217449708679358e-07,3,2024,2
2025-04-07 20:37:33.878631,9998.72994434,9998.730644340001,0.0006999999999999229,1,0.0001262140210481989,-0.00012625428402546213,10000.00040377,-0.00012697593787298106,3,2025,4
2025-04-07 20:37:33.888023,9998.72994434,9998.73181434,0.0018699999999998163,1,0.00012621400627928545,1.1701485336246265e-07,10000.00040377,-0.00012685893787775046,3,2025,4
2025-04-07 20:37:33.897190,9998.72994434,9998.73068434,0.0007399999999999629,1,0.00012621402054327873,-1.1301433233690261e-07,10000.00040377,-0.00012697193787324361,3,2025,4
2025-04-07 20:37:33.907035,9998.72994434,9998.72679434,-0.003150000000000208,1,0.0001262140696467846,-3.8904938259864963e-07,10000.00040377,-0.00012736093785753255,3,2025,4
2025-04-07 20:37:33.915960,9998.72994434,9998.724524340001,-0.005420000000000202,1,0.00012621409830103317,-2.2702890534187503e-07,10000.00040377,-0.00012758793784827132,3,2025,4
2025-04-07 20:37:33.924946,9998.72994434,9998.72787434,-0.0020700000000000163,1,0.0001262140560139308,3.350427337789341e-07,10000.00040377,-0.00012725293786189308,3,2025,4
2025-04-07 20:37:33.934416,9998.72994434,9998.72838434,-0.0015600000000000058,1,0.00012621404957619532,5.1006488588356547e-08,10000.00040377,-0.00012720193786396739,3,2025,4
2025-04-07 20:37:33.944046,9998.72994434,9998.72939434,-0.0005500000000000504,1,0.0001262140368269564,1.0101284497743279e-07,10000.00040377,-0.00012710093786805034,3,2025,4
2025-04-07 20:37:33.953136,9998.72994434,9998.72673434,-0.003210000000000157,1,0.00012621407040416544,-2.6603380243184205e-07,10000.00040377,-0.0001273669378573206,3,2025,4
2025-04-07 20:37:33.962465,9998.72994434,9998.730344340001,0.00039999999999995595,1,0.00012621402483510032,3.610459708980329e-07,10000.00040377,-0.0001270059378717395,3,2025,4
2025-04-07 20:37:33.971650,9998.72994434,9998.73176434,0.0018199999999999328,1,0.00012621400691043553,1.4201803133495616e-07,10000.00040377,-0.00012686393787760415,3,2025,4
