timestamp,cash,equity,unrealized_pnl,open_positions,leverage_used,return,peak,drawdown,drawdown_id,year,month
2025-03-31 23:35:29.539855,10000.0,10000.0,0.0,0,0.0,,10000.0,0.0,1,2025,3
2024-01-03 00:00:00.000000,9998.72873,10000.0,0.0,1,0.000127,0.0,10000.0,0.0,2,2024,1
2025-03-31 23:35:29.568441,9998.72873,9996.948571379613,-1.7801586203880837,1,0.00012703876497233352,-0.0003051428620387542,10000.0,-0.00030514286203870143,2,2025,3
2025-03-31 23:35:29.577125,9998.72873,9996.992569030546,-1.736160969455046,1,0.00012703820586346177,4.401108059992609e-06,10000.0,-0.0003007430969453708,2,2025,3
2025-03-31 23:35:29.585410,9998.72873,9997.17643289813,-1.5522971018717304,1,0.00012703586943016806,1.8391918000792984e-05,10000.0,-0.00028235671018701395,2,2025,3
2025-03-31 23:35:29.593658,9998.72873,9997.152813106575,-1.5759168934252459,1,0.00012703616957169956,-2.3626462645198743e-06,10000.0,-0.0002847186893424805,2,2025,3
2025-03-31 23:35:29.601946,9998.72873,9997.289437391051,-1.4392926089489817,1,0.0001270344334785436,1.3666319504279656e-05,10000.0,-0.00027105626089487487,2,2025,3
2025-03-31 23:35:29.610057,9998.72873,9997.142161043717,-1.586568956282726,1,0.00012703630493010915,-1.473162783338644e-05,10000.0,-0.00028578389562826487,2,2025,3
2025-03-31 23:35:29.618656,9998.72873,9997.30194198658,-1.4267880134206348,1,0.0001270342745842521,1.5982661873525927e-05,10000.0,-0.000269805801342045,2,2025,3
2025-03-31 23:35:29.627467,9998.72873,9997.444587002237,-1.2841429977640517,1,0.0001270324620404636,1.4268351249624445e-05,10000.0,-0.0002555412997762687,2,2025,3
2025-03-31 23:35:29.636290,9998.72873,9997.281100994032,-1.4476290059678658,1,0.00012703453940829208,-1.6352779631079173e-05,10000.0,-0.00027188990059676143,2,2025,3
2025-03-31 23:35:29.644928,9998.72873,9997.227840679745,-1.5008893202552263,1,0.00012703521618585503,-5.327479916772404e-06,10000.0,-0.0002772159320255014,2,2025,3
2025-03-31 23:35:29.653343,9998.72873,9997.144939842725,-1.5837901572764213,1,0.00012703626961919188,-8.292382482566474e-06,10000.0,-0.00028550601572751476,2,2025,3
2025-03-31 23:35:29.661802,9998.72873,9996.788327303582,-1.940402696417884,1,0.0001270408013473018,-3.56714383245027e-05,10000.0,-0.0003211672696417736,2,2025,3
2025-03-31 23:35:29.669774,9998.72873,9996.974043703836,-1.7546862961637015,1,0.00012703844127712373,1.8577606544667447e-05,10000.0,-0.0003025956296163713,2,2025,3
2025-03-31 23:35:29.678754,9998.72873,9997.125025116513,-1.6037048834882242,1,0.0001270365226811994,1.510271128202234e-05,10000.0,-0.0002874974883487084,2,2025,3
2025-03-31 23:35:29.688464,9998.72873,9997.062039005703,-1.6666909942976262,1,0.00012703732306999996,-6.30042243665585e-06,10000.0,-0.00029379609942971,2,2025,3
2025-03-31 23:35:29.697256,9998.72873,9997.085658797256,-1.6430712027441003,1,0.00012703702292301785,2.3626732994497246e-06,10000.0,-0.0002914341202744254,2,2025,3
2025-03-31 23:35:29.706425,9998.72873,9997.11715185266,-1.6115781473393993,1,0.00012703662272924794,3.150223623071824e-06,10000.0,-0.00028828481473392457,2,2025,3
2025-03-31 23:35:29.714933,9998.72873,9997.05046067651,-1.6782693234905244,1,0.00012703747020139159,-6.671040774897108e-06,10000.0,-0.00029495393234901714,2,2025,3
2025-03-31 23:35:29.723392,9998.72873,9997.15559190558,-1.573138094418951,1,0.00012703613426085753,1.0516224709045119e-05,10000.0,-0.00028444080944191227,2,2025,3
2025-03-31 23:35:29.732268,9998.72873,9997.105573523468,-1.6231564765322974,1,0.00012703676985901732,-5.003261343006216e-06,10000.0,-0.0002894426476532317,2,2025,3
2025-03-31 23:35:29.741328,9998.72873,9997.072227935392,-1.6565020646078652,1,0.00012703719359465727,-3.335524250469568e-06,10000.0,-0.000292777206460778,2,2025,3
2025-03-31 23:35:29.749937,9998.72873,9997.059723339864,-1.6690066601362017,1,0.00012703735249625103,-1.2508257660748257e-06,10000.0,-0.0002940276660136078,2,2025,3
2025-03-31 23:35:29.758279,9998.72873,9997.142161043717,-1.586568956282726,1,0.00012703630493010915,8.246194994843137e-06,10000.0,-0.00028578389562826487,2,2025,3
2025-03-31 23:35:29.768274,9998.72873,9997.067596603716,-1.6611333962850265,1,0.00012703725244705305,-7.458575540852941e-06,10000.0,-0.00029324033962839166,2,2025,3
2025-03-31 23:35:29.777134,9998.72873,9996.981916967688,-1.7468130323125264,1,0.00012703834122621078,-8.570476812241878e-06,10000.0,-0.00030180830323115517,2,2025,3
2025-03-31 23:35:29.786004,9998.72873,9997.309815250432,-1.4189147495694596,1,0.00012703417453990213,3.279972750447335e-05,10000.0,-0.00026901847495682885,2,2025,3
2025-03-31 23:35:29.794606,9998.72873,9996.773043909048,-1.9556860909525255,1,0.00012704099557144598,-5.369157816481618e-05,10000.0,-0.00032269560909517167,2,2025,3
2025-03-31 23:35:29.803180,9998.72873,9996.704037067058,-2.0246929329422363,1,0.00012704187253027914,-6.9029117383268e-06,10000.0,-0.00032959629329416205,2,2025,3
2025-03-31 23:35:29.812110,9998.72873,9996.321952203692,-2.4067777963080816,1,0.00012704672839393974,-3.822108386419831e-05,10000.0,-0.000367804779630751,2,2025,3
2025-03-31 23:35:29.820468,9998.72873,9996.627156961218,-2.1015730387831226,1,0.00012704284955907623,3.0531705459857506e-05,10000.0,-0.00033728430387818664,2,2025,3
2025-03-31 23:35:29.829229,9998.72873,9996.745255918986,-1.9834740810154936,1,0.00012704134870777508,1.1813880413269473e-05,10000.0,-0.0003254744081013996,2,2025,3
2025-03-31 23:35:29.837518,9998.72873,9996.705426466562,-2.023303533439079,1,0.00012704185487327044,-3.984242011201289e-06,10000.0,-0.00032945735334378697,2,2025,3
2025-03-31 23:35:29.846071,9998.72873,9996.737845788302,-1.9908842116989496,1,0.0001270414428777944,3.243000604502555e-06,10000.0,-0.00032621542116976343,2,2025,3
