position_id,symbol,direction,quantity,entry_price,entry_time,exit_price,exit_time,is_open,pnl,realized_pnl,unrealized_pnl,exit_reason,stop_loss,take_profit,order_id
GBPUSD_20240428000000_LONG,GBPUSD,LONG,1.0,1.24863,2024-04-28,1.25541,2024-04-30,False,0.006780000000000008,0.006780000000000008,0.0,TRADE,,,
GBPUSD_20240501000000_LONG,GBPUSD,LONG,1.0,1.2491,2024-05-01,1.25338,2024-05-02,False,0.0042799999999998395,0.0042799999999998395,0.0,TRADE,,,
GBPUSD_20240505000000_LONG,GBPUSD,LONG,1.0,1.2552,2024-05-05,1.24914,2024-05-09,False,-0.006060000000000176,-0.006060000000000176,0.0,TRADE,,,
GBPUSD_20240523000000_LONG,GBPUSD,LONG,1.0,1.27207,2024-05-23,1.27374,2024-05-26,False,0.0016700000000000603,0.0016700000000000603,0.0,TRADE,,,
GBPUSD_20240529000000_LONG,GBPUSD,LONG,1.0,1.27557,2024-05-29,1.27304,2024-05-31,False,-0.0025300000000001432,-0.0025300000000001432,0.0,TRADE,,,
GBPUSD_20240605000000_LONG,GBPUSD,LONG,1.0,1.27703,2024-06-05,1.2795,2024-06-06,False,0.0024699999999999722,0.0024699999999999722,0.0,TRADE,,,
GBPUSD_20240609000000_LONG,GBPUSD,LONG,1.0,1.27279,2024-06-09,1.27258,2024-06-11,False,-0.00021000000000004349,-0.00021000000000004349,0.0,TRADE,,,
GBPUSD_20240614000000_LONG,GBPUSD,LONG,1.0,1.27568,2024-06-14,1.27141,2024-06-18,False,-0.004269999999999996,-0.004269999999999996,0.0,TRADE,,,
GBPUSD_20240621000000_LONG,GBPUSD,LONG,1.0,1.26595,2024-06-21,1.26852,2024-06-25,False,0.0025700000000001832,0.0025700000000001832,0.0,TRADE,,,
GBPUSD_20240627000000_LONG,GBPUSD,LONG,1.0,1.26205,2024-06-27,1.26569,2024-06-30,False,0.0036400000000000876,0.0036400000000000876,0.0,TRADE,,,
GBPUSD_20240702000000_LONG,GBPUSD,LONG,1.0,1.26456,2024-07-02,1.26897,2024-07-03,False,0.004410000000000025,0.004410000000000025,0.0,TRADE,,,
GBPUSD_20240709000000_LONG,GBPUSD,LONG,1.0,1.28144,2024-07-09,1.28548,2024-07-11,False,0.0040400000000000436,0.0040400000000000436,0.0,TRADE,,,
GBPUSD_20240716000000_LONG,GBPUSD,LONG,1.0,1.2968,2024-07-16,1.29758,2024-07-17,False,0.0007800000000000029,0.0007800000000000029,0.0,TRADE,,,
GBPUSD_20240719000000_LONG,GBPUSD,LONG,1.0,1.29458,2024-07-19,1.29326,2024-07-23,False,-0.0013199999999999878,-0.0013199999999999878,0.0,TRADE,,,
GBPUSD_20240724000000_LONG,GBPUSD,LONG,1.0,1.29,2024-07-24,1.28648,2024-07-28,False,-0.0035199999999999676,-0.0035199999999999676,0.0,TRADE,,,
GBPUSD_20240731000000_LONG,GBPUSD,LONG,1.0,1.28348,2024-07-31,1.28543,2024-08-01,False,0.0019500000000001183,0.0019500000000001183,0.0,TRADE,,,
GBPUSD_20240802000000_LONG,GBPUSD,LONG,1.0,1.27226,2024-08-02,1.28084,2024-08-04,False,0.008580000000000032,0.008580000000000032,0.0,TRADE,,,
GBPUSD_20240807000000_LONG,GBPUSD,LONG,1.0,1.26875,2024-08-07,1.27433,2024-08-09,False,0.005579999999999918,0.005579999999999918,0.0,TRADE,,,
GBPUSD_20240815000000_LONG,GBPUSD,LONG,1.0,1.28241,2024-08-15,1.28602,2024-08-16,False,0.003609999999999891,0.003609999999999891,0.0,TRADE,,,
GBPUSD_20240823000000_LONG,GBPUSD,LONG,1.0,1.3095,2024-08-23,1.32165,2024-08-25,False,0.012149999999999883,0.012149999999999883,0.0,TRADE,,,
GBPUSD_20240827000000_LONG,GBPUSD,LONG,1.0,1.319,2024-08-27,1.32553,2024-08-28,False,0.006530000000000147,0.006530000000000147,0.0,TRADE,,,
GBPUSD_20240829000000_LONG,GBPUSD,LONG,1.0,1.31947,2024-08-29,1.31431,2024-09-05,False,-0.005159999999999831,-0.005159999999999831,0.0,TRADE,,,
GBPUSD_20240908000000_LONG,GBPUSD,LONG,1.0,1.31254,2024-09-08,1.30795,2024-09-11,False,-0.004590000000000094,-0.004590000000000094,0.0,TRADE,,,
GBPUSD_20240912000000_LONG,GBPUSD,LONG,1.0,1.3037,2024-09-12,1.31319,2024-09-13,False,0.009489999999999998,0.009489999999999998,0.0,TRADE,,,
GBPUSD_20240915000000_LONG,GBPUSD,LONG,1.0,1.31238,2024-09-15,1.32092,2024-09-17,False,0.008539999999999992,0.008539999999999992,0.0,TRADE,,,
GBPUSD_20240918000000_LONG,GBPUSD,LONG,1.0,1.31669,2024-09-18,1.32803,2024-09-20,False,0.011340000000000128,0.011340000000000128,0.0,TRADE,,,
GBPUSD_20240926000000_LONG,GBPUSD,LONG,1.0,1.3321,2024-09-26,1.33818,2024-09-27,False,0.006079999999999863,0.006079999999999863,0.0,TRADE,,,
GBPUSD_20240929000000_LONG,GBPUSD,LONG,1.0,1.33741,2024-09-29,1.31007,2024-10-09,False,-0.02733999999999992,-0.02733999999999992,0.0,TRADE,,,
GBPUSD_20241010000000_LONG,GBPUSD,LONG,1.0,1.3069,2024-10-10,1.30658,2024-10-13,False,-0.00031999999999987594,-0.00031999999999987594,0.0,TRADE,,,
GBPUSD_20241014000000_LONG,GBPUSD,LONG,1.0,1.30429,2024-10-14,1.30638,2024-10-15,False,0.0020900000000001473,0.0020900000000001473,0.0,TRADE,,,
GBPUSD_20241016000000_LONG,GBPUSD,LONG,1.0,1.30641,2024-10-16,1.30184,2024-10-18,False,-0.004569999999999963,-0.004569999999999963,0.0,TRADE,,,
GBPUSD_20241022000000_LONG,GBPUSD,LONG,1.0,1.29824,2024-10-22,1.29717,2024-10-25,False,-0.0010700000000001264,-0.0010700000000001264,0.0,TRADE,,,
GBPUSD_20241027000000_LONG,GBPUSD,LONG,1.0,1.29644,2024-10-27,1.30144,2024-10-30,False,0.004999999999999893,0.004999999999999893,0.0,TRADE,,,
GBPUSD_20241031000000_LONG,GBPUSD,LONG,1.0,1.29574,2024-10-31,1.2952,2024-11-04,False,-0.0005399999999999849,-0.0005399999999999849,0.0,TRADE,,,
GBPUSD_20241105000000_LONG,GBPUSD,LONG,1.0,1.29509,2024-11-05,1.30372,2024-11-06,False,0.008629999999999916,0.008629999999999916,0.0,TRADE,,,
GBPUSD_20241107000000_LONG,GBPUSD,LONG,1.0,1.28876,2024-11-07,1.29829,2024-11-08,False,0.009530000000000038,0.009530000000000038,0.0,TRADE,,,
GBPUSD_20241110000000_LONG,GBPUSD,LONG,1.0,1.29091,2024-11-10,1.26754,2024-11-19,False,-0.023370000000000113,-0.023370000000000113,0.0,TRADE,,,
GBPUSD_20241121000000_LONG,GBPUSD,LONG,1.0,1.26533,2024-11-21,1.25903,2024-11-25,False,-0.006299999999999972,-0.006299999999999972,0.0,TRADE,,,
GBPUSD_20241126000000_LONG,GBPUSD,LONG,1.0,1.25358,2024-11-26,1.25745,2024-11-27,False,0.00387000000000004,0.00387000000000004,0.0,TRADE,,,
GBPUSD_20241203000000_LONG,GBPUSD,LONG,1.0,1.26574,2024-12-03,1.26768,2024-12-04,False,0.0019399999999998307,0.0019399999999998307,0.0,TRADE,,,
GBPUSD_20241208000000_LONG,GBPUSD,LONG,1.0,1.27382,2024-12-08,1.27744,2024-12-11,False,0.0036199999999999566,0.0036199999999999566,0.0,TRADE,,,
GBPUSD_20241213000000_LONG,GBPUSD,LONG,1.0,1.2674,2024-12-13,1.26933,2024-12-17,False,0.0019299999999999873,0.0019299999999999873,0.0,TRADE,,,
GBPUSD_20241219000000_LONG,GBPUSD,LONG,1.0,1.25744,2024-12-19,1.25671,2024-12-22,False,-0.0007299999999998974,-0.0007299999999998974,0.0,TRADE,,,
GBPUSD_20241224000000_LONG,GBPUSD,LONG,1.0,1.25317,2024-12-24,1.25449,2024-12-26,False,0.00132000000000021,0.00132000000000021,0.0,TRADE,,,
