epic,resolution,t,datetime,open,high,low,close,volume
GBPUSD,MINUTE,1744313940000.0,2025-04-10 19:39:00,1.295935,1.296005,1.295575,1.295575,173
GBPUSD,MINUTE,1744314000000.0,2025-04-10 19:40:00,1.295585,1.296005,1.295585,1.295995,140
GBPUSD,MINUTE,1744314060000.0,2025-04-10 19:41:00,1.2959749999999999,1.296205,1.295895,1.296115,154
GBPUSD,MINUTE,1744314120000.0,2025-04-10 19:42:00,1.296105,1.296445,1.296105,1.296345,119
GBPUSD,MINUTE,1744314180000.0,2025-04-10 19:43:00,1.296325,1.296745,1.296255,1.296745,117
GBPUSD,MINUTE,1744314240000.0,2025-04-10 19:44:00,1.296765,1.296765,1.296465,1.296515,154
GBPUSD,MINUTE,1744314300000.0,2025-04-10 19:45:00,1.296505,1.296765,1.296435,1.296565,201
GBPUSD,MINUTE,1744314360000.0,2025-04-10 19:46:00,1.296575,1.296875,1.296545,1.296675,159
GBPUSD,MINUTE,1744314420000.0,2025-04-10 19:47:00,1.296685,1.296685,1.296345,1.296615,144
GBPUSD,MINUTE,1744314480000.0,2025-04-10 19:48:00,1.296605,1.297065,1.296545,1.296895,114
GBPUSD,MINUTE,1744314540000.0,2025-04-10 19:49:00,1.296905,1.296915,1.296775,1.296795,29
